time,enc_pos_l,enc_pos_r,enc_vel_l,enc_vel_r,voltage,VPR,VRL
82.24385799999999,4929,-4998,157,-161,11.600000000000001,-0.2991202346041056,0.2991202346041056
82.33195599999999,5056,-5128,159,-162,11.600000000000001,-0.2991202346041056,0.2991202346041056
82.42045399999999,5212,-5287,156,-159,11.600000000000001,-0.2991202346041056,0.2991202346041056
82.509942,5338,-5415,157,-161,11.600000000000001,-0.2991202346041056,0.2991202346041056
82.600979,5496,-5578,158,-163,11.600000000000001,-0.2991202346041056,0.2991202346041056
82.685602,5623,-5706,158,-160,11.600000000000001,-0.2991202346041056,0.2991202346041056
82.76895199999998,5749,-5836,158,-162,11.600000000000001,-0.2991202346041056,0.2991202346041056
82.854248,5877,-5998,159,-162,11.600000000000001,-0.2991202346041056,0.2991202346041056
82.933516,6005,-6128,161,-162,11.600000000000001,-0.2991202346041056,0.2991202346041056
83.016116,6165,-6258,160,-162,11.600000000000001,-0.2991202346041056,0.2991202346041056
83.101896,6288,-6383,154,-158,11.600000000000001,-0.2991202346041056,0.2991202346041056
83.18922099999999,6414,-6511,157,-159,11.600000000000001,-0.2991202346041056,0.2991202346041056
83.264522,6540,-6639,158,-161,11.600000000000001,-0.2991202346041056,0.2991202346041056
83.345667,6666,-6766,157,-159,11.600000000000001,-0.2991202346041056,0.2991202346041056
83.427067,6792,-6896,158,-162,11.600000000000001,-0.2991202346041056,0.2991202346041056
83.515267,6918,-7056,158,-160,11.600000000000001,-0.2991202346041056,0.2991202346041056
83.600045,7078,-7185,160,-161,11.600000000000001,-0.2991202346041056,0.2991202346041056
83.69649,7233,-7344,155,-159,11.600000000000001,-0.2991202346041056,0.2991202346041056
83.79051299999999,7356,-7473,154,-161,11.600000000000001,-0.2991202346041056,0.2991202346041056
83.877887,7509,-7632,153,-159,11.600000000000001,-0.2991202346041056,0.2991202346041056
83.96419099999999,7633,-7758,154,-158,11.600000000000001,-0.2991202346041056,0.2991202346041056
84.053428,7755,-7918,153,-160,11.600000000000001,-0.2991202346041056,0.2991202346041056
84.142591,7908,-8045,153,-158,11.600000000000001,-0.2991202346041056,0.2991202346041056
84.24086,8059,-8202,151,-157,11.600000000000001,-0.2991202346041056,0.2991202346041056
84.33375899999999,8180,-8357,151,-155,11.600000000000001,-0.2991202346041056,0.2991202346041056
84.41944099999999,8331,-8480,151,-154,11.600000000000001,-0.2991202346041056,0.2991202346041056
84.50291899999999,8453,-8606,153,-157,11.600000000000001,-0.2991202346041056,0.2991202346041056
84.59278199999999,8574,-8729,152,-153,11.600000000000001,-0.2991202346041056,0.2991202346041056
84.676883,8728,-8881,154,-152,11.55,-0.2991202346041056,0.2991202346041056
84.75907099999999,8853,-9003,157,-153,11.600000000000001,-0.2991202346041056,0.2991202346041056
84.842241,8977,-9124,155,-152,11.600000000000001,-0.2991202346041056,0.2991202346041056
84.92038,9102,-9249,156,-156,11.600000000000001,-0.2991202346041056,0.2991202346041056
85.00197899999999,9223,-9375,152,-158,11.600000000000001,-0.2991202346041056,0.2991202346041056
85.082681,9343,-9500,150,-156,11.55,-0.2991202346041056,0.2991202346041056
85.16933,9463,-9626,150,-157,11.55,-0.2991202346041056,0.2991202346041056
85.259119,9616,-9783,153,-157,11.600000000000001,-0.2991202346041056,0.2991202346041056
85.344324,9736,-9909,151,-158,11.600000000000001,-0.2991202346041056,0.2991202346041056
85.43634999999999,9885,-10065,149,-156,11.55,-0.2991202346041056,0.2991202346041056
85.523909,10005,-10187,150,-153,11.55,-0.2991202346041056,0.2991202346041056
85.60735700000001,10126,-10311,151,-155,11.55,-0.2991202346041056,0.2991202346041056
85.68821399999999,10244,-10434,149,-154,11.55,-0.2991202346041056,0.2991202346041056
85.76842599999999,10363,-10558,149,-155,11.55,-0.2991202346041056,0.2991202346041056
85.850889,10482,-10681,149,-155,11.55,-0.2991202346041056,0.2991202346041056
85.93595199999999,10634,-10836,152,-155,11.55,-0.2991202346041056,0.2991202346041056
86.02462799999999,10754,-10959,150,-154,11.55,-0.2991202346041056,0.2991202346041056
86.101719,10877,-11085,153,-157,11.600000000000001,-0.2991202346041056,0.2991202346041056
86.177481,11002,-11211,155,-158,11.600000000000001,-0.2991202346041056,0.2991202346041056
98.934068,11464,0,0,0,12.05,0.0,0.0
99.01367900000001,0,0,0,0,12.0,0.0,0.0
99.09458199999999,0,0,0,0,12.0,0.0,0.0
99.163034,0,0,0,0,11.95,0.0,0.0
99.243653,0,0,0,0,11.95,0.0,0.0
99.319583,0,0,0,0,11.95,0.0,0.0
99.396577,0,0,0,0,11.95,0.0,0.0
99.474098,0,0,0,0,11.95,0.0,0.0
99.545857,0,0,0,0,12.0,0.0,0.0
99.62545599999999,0,0,0,0,12.0,0.0,0.0
99.706826,0,0,0,0,11.95,0.0,0.0
99.78655499999999,0,0,0,0,11.95,0.0,0.0
99.865345,0,0,0,0,11.95,0.0,0.0
99.939391,0,0,0,0,11.95,0.0,0.0
100.018175,0,0,0,0,11.95,0.0,0.0
100.090969,0,0,0,0,11.95,0.0,0.0
100.176079,-16,19,-16,19,11.850000000000001,0.3010752688172043,-0.3010752688172043
100.275498,-72,112,-60,93,11.850000000000001,1.0,-1.0
100.366375,-251,270,-179,190,6.800000000000001,1.0,-1.0
100.451747,-466,487,-256,260,8.100000000000001,1.0,-1.0
100.539352,-792,816,-328,332,8.100000000000001,1.0,-1.0
100.629745,-1102,1127,-379,385,8.9,1.0,-1.0
100.715863,-1431,1554,-415,427,8.9,1.0,-1.0
100.79589999999999,-1789,1924,-451,460,9.4,1.0,-1.0
100.884807,-2269,2310,-480,480,9.4,1.0,-1.0
100.958733,-2673,2717,-502,507,9.75,1.0,-1.0
101.054561,-3096,3248,-525,531,9.75,1.0,-1.0
101.13934599999999,-3633,3688,-531,543,10.0,1.0,-1.0
101.23669,-4080,4242,-566,558,10.0,1.0,-1.0
101.314442,-4536,4704,-570,576,10.2,1.0,-1.0
101.405874,-5114,5173,-578,580,10.3,1.0,-1.0
101.503738,-5691,5756,-577,588,10.3,1.0,-1.0
101.59764,-6284,6350,-593,594,10.350000000000001,1.0,-1.0
101.681499,-6732,6838,-568,609,10.350000000000001,1.0,-1.0
101.776329,-7342,7447,-610,609,10.5,1.0,-1.0
101.855823,-7619,7940,-478,616,10.5,1.0,-1.0
101.95573999999999,-8183,8550,-564,610,10.600000000000001,1.0,-1.0
102.038049,-8727,9047,-544,617,10.65,1.0,-1.0
102.131936,-9225,9550,-587,628,10.65,1.0,-1.0
102.23078100000001,-9724,10058,-499,470,11.65,0.0,0.0
102.335833,-10079,10400,-310,255,11.65,0.0,0.0
102.42286499999999,-10294,10591,-268,257,11.75,0.0,0.0
102.516981,-10463,10750,-169,159,11.8,0.0,0.0
102.609421,-10556,10838,-122,104,11.8,0.0,0.0
102.685671,-10609,10894,-73,75,11.850000000000001,0.0,0.0
102.77522099999999,-10647,10935,-38,41,11.850000000000001,0.0,0.0
102.864902,-10661,10950,-19,21,11.850000000000001,0.0,0.0
102.95271799999999,-10728,11012,-70,65,11.850000000000001,1.0,-1.0
103.04410899999999,-10813,11093,-85,81,10.100000000000001,0.0,0.0
103.138238,-10881,11160,-68,67,10.100000000000001,0.0,0.0
103.234163,-10912,11195,-44,35,11.75,0.0,0.0
103.30495199999999,-10927,11205,-20,19,11.75,0.0,0.0
103.395065,-10948,11236,-25,31,11.8,0.23655913978494625,-0.23655913978494625
103.48389999999999,-11009,11293,-61,63,6.35,0.9960899315738025,-1.0
103.58382499999999,-11108,11392,-100,99,6.35,0.0,0.0
103.667841,-11177,11455,-83,79,11.75,0.0,0.0
103.762916,-11238,11511,-61,56,11.75,0.0,0.0
103.855262,-11256,11529,-21,18,11.8,0.0,0.0
103.941041,-11268,11536,-12,9,11.8,0.0,0.0
104.027092,-11269,11537,-3,2,11.8,0.0,0.0
104.116316,-11264,11535,5,-2,11.850000000000001,0.0,0.0
104.202063,-11261,11532,4,-4,11.850000000000001,0.0,0.0
104.28361899999999,-11259,11530,3,-2,11.850000000000001,0.0,0.0
104.37262799999999,-11303,11602,-65,72,11.850000000000001,1.0,-1.0
104.46815299999999,-11447,11726,-144,148,6.85,1.0,-0.9960899315738025
104.570847,-11599,11873,-152,133,6.85,0.0,0.0
104.68364100000001,-11751,12013,-126,117,11.7,0.0,0.0
104.76557799999999,-11821,12080,-95,90,11.75,0.0,0.0
104.858997,-11864,12119,-43,39,11.75,0.0,0.0
104.942313,-11844,12100,12,-13,5.75,0.0,0.0
105.04394599999999,-11823,12079,21,-21,5.75,0.0,0.0
105.14103999999999,-11805,12059,18,-20,11.75,0.0,0.0
105.237124,-11795,12051,10,-8,11.75,0.0,0.0
105.33377899999999,-11796,12055,-2,4,11.75,0.0,0.0
105.420688,-11766,12025,30,-29,10.2,-0.45356793743890517,0.5063538611925709
105.511394,-11724,11985,42,-40,10.2,0.0,0.0
105.606504,-11702,11966,30,-26,11.75,0.0,0.0
105.690489,-11679,11941,30,-28,11.75,0.0,0.0
105.781128,-11618,11887,61,-54,11.55,-0.509286412512219,0.6177908113391984
105.88421699999999,-11497,11780,121,-108,9.2,-0.5405669599217986,0.6500488758553274
105.98353599999999,-11380,11672,117,-108,9.2,0.0,0.0
106.065819,-11300,11596,100,-94,11.75,0.0,0.0
106.14988399999999,-11235,11532,85,-83,11.75,0.0,0.0
106.23636599999999,-11197,11496,38,-36,11.8,0.0,0.0
106.320091,-11137,11530,65,30,11.8,1.0,0.7223851417399805
106.41784,-11088,11585,49,55,8.75,0.0,0.0
106.508731,-11078,11614,12,34,8.75,0.0,0.0
106.594166,-11078,11622,1,8,11.75,0.0,0.0
106.667069,-11079,11622,-1,0,11.75,0.0,0.0
106.75386499999999,-11082,11622,-3,0,11.75,0.0,0.0
106.83638099999999,-11120,11565,-38,-57,11.75,-1.0,-1.0
106.932009,-11195,11504,-75,-66,5.95,0.0,0.0
107.0203,-11228,11469,-33,-35,11.55,0.0,0.0
107.113632,-11234,11467,-10,-2,11.55,0.0,0.0
107.21039999999999,-11234,11469,0,3,11.5,0.0,0.0
107.290793,-11234,11470,0,2,11.5,0.0,0.0
107.377237,-11234,11469,0,-1,11.8,0.0,0.0
107.46461099999999,-11234,11469,0,0,11.8,0.0,0.0
107.543254,-11234,11469,0,0,11.850000000000001,0.0,0.0
107.619929,-11234,11469,0,0,11.850000000000001,0.0,0.0
107.695538,-11234,11469,0,0,11.850000000000001,0.0,0.0
107.777485,-11234,11469,0,0,11.850000000000001,0.0,0.0
107.861359,-11234,11469,0,0,11.850000000000001,0.0,0.0
107.94517599999999,-11235,11469,-1,0,11.850000000000001,0.0,0.0
108.018122,-11235,11469,0,0,11.9,0.0,0.0
108.09634299999999,-11235,11469,0,0,11.9,0.0,0.0
108.18672899999999,-11235,11469,0,0,11.9,0.0,0.0
108.26248,-11235,11469,0,0,11.9,0.0,0.0
108.35136999999999,-11226,11487,9,18,11.05,0.27663734115347016,0.27663734115347016
108.449838,-11159,11542,67,60,6.300000000000001,0.0,0.0
108.54184,-11122,11583,37,41,6.300000000000001,0.0,0.0
108.645866,-11117,11601,5,18,11.15,0.0,0.0
108.733143,-11116,11596,2,-5,11.15,0.0,0.0
108.82520699999999,-11160,11539,-44,-59,9.7,-0.9130009775171065,-0.7644183773216031
108.92526699999999,-11217,11472,-57,-67,11.55,0.0,0.0
109.024235,-11247,11445,-30,-27,11.55,0.0,0.0
109.11656500000001,-11245,11444,2,-1,11.75,0.0,0.0
109.196878,-11246,11446,1,2,11.75,0.0,0.0
109.282867,-11194,11500,52,55,7.6,0.9403714565004888,1.0
109.37953,-11113,11576,81,76,7.6,0.0,0.0
109.474591,-11070,11620,50,44,11.7,0.0,0.0
109.56406,-11049,11626,21,11,11.75,0.0,0.0
109.64540799999999,-11047,11625,4,-1,11.75,0.0,0.0
109.73430099999999,-11047,11620,0,-5,11.75,0.0,0.0
109.82797099999999,-11076,11658,-29,37,11.75,0.5826001955034213,-0.5826001955034213
109.932003,-11131,11730,-55,54,11.05,0.0,0.0
110.027957,-11182,11768,-51,42,11.05,0.0,0.0
110.10438799999999,-11210,11791,-39,25,11.75,0.0,0.0
110.193355,-11220,11799,-15,8,11.75,0.0,0.0
110.27726799999999,-11221,11799,-1,0,11.8,0.0,0.0
110.364279,-11220,11799,1,0,11.350000000000001,0.0,0.0
110.46085799999999,-11216,11794,4,-5,11.350000000000001,0.0,0.0
110.543052,-11221,11798,-6,4,11.850000000000001,0.0,0.0
110.628735,-11204,11784,17,-14,11.850000000000001,0.0,0.0
110.71783099999999,-11246,11745,-42,-39,10.25,-0.5219941348973607,-0.5219941348973607
110.815954,-11279,11702,-33,-43,10.25,0.0,0.0
110.900926,-11289,11688,-15,-20,11.75,0.0,0.0
110.986395,-11299,11685,-11,-6,11.75,0.0,0.0
111.06706199999999,-11299,11686,-2,1,10.55,0.0,0.0
111.162763,-11299,11686,0,0,10.25,0.0,0.0
111.25304399999999,-11299,11686,0,0,10.25,0.0,0.0
111.34091599999999,-11317,11707,-18,21,9.95,0.3010752688172043,-0.3010752688172043
111.459838,-11343,11732,-18,17,9.95,0.0,0.0
111.568604,-11356,11743,-13,11,11.3,0.0,0.0
111.66033999999999,-11372,11755,-16,12,11.75,0.0,0.0
111.75033499999999,-11374,11756,-4,0,11.75,0.0,0.0
111.849477,-11364,11746,10,-10,11.75,0.0,0.0
111.94003199999999,-11357,11739,7,-7,11.75,0.0,0.0
112.03698,-11356,11738,1,-1,11.8,0.0,0.0
112.12056199999999,-11357,11739,-1,1,11.8,0.0,0.0
112.20163799999999,-11358,11740,-2,1,11.8,0.0,0.0
112.280519,-11359,11741,-1,1,11.8,0.0,0.0
112.367105,-11360,11741,-1,0,11.8,0.0,0.0
112.46455999999999,-11359,11741,1,0,11.8,0.0,0.0
112.559517,-11358,11740,1,-1,11.8,0.0,0.0
112.656129,-11358,11740,0,0,11.850000000000001,0.0,0.0
112.745137,-11359,11741,-1,1,11.850000000000001,0.0,0.0
112.839023,-11359,11741,0,0,11.850000000000001,0.0,0.0
112.922106,-11359,11740,0,-1,11.850000000000001,0.0,0.0
113.000887,-11359,11740,0,0,11.850000000000001,0.0,0.0
113.07924700000001,-11359,11740,0,0,11.850000000000001,0.0,0.0
113.153326,-11359,11740,0,0,11.850000000000001,0.0,0.0
113.23208899999999,-11359,11740,0,0,11.850000000000001,0.0,0.0
113.31025100000001,-11359,11740,0,0,11.850000000000001,0.0,0.0
113.376666,-11359,11740,0,0,11.850000000000001,0.0,0.0
113.457044,-11359,11740,0,0,11.850000000000001,0.0,0.0
113.532191,-11359,11740,0,0,11.850000000000001,0.0,0.0
113.614972,-11359,11740,0,0,11.850000000000001,0.0,0.0
113.69706,-11359,11740,0,0,11.850000000000001,0.0,0.0
113.77791599999999,-11359,11740,0,0,11.850000000000001,0.0,0.0
113.85595699999999,-11359,11740,0,0,11.850000000000001,0.0,0.0
113.941611,-11359,11740,0,0,11.850000000000001,0.0,0.0
114.02857399999999,-11359,11740,0,0,11.850000000000001,0.0,0.0
114.10727399999999,-11359,11740,0,0,11.850000000000001,0.0,0.0
114.173158,-11359,11740,0,0,11.850000000000001,0.0,0.0
114.244595,-11359,11740,0,0,11.850000000000001,0.0,0.0
114.319509,-11359,11740,0,0,11.850000000000001,0.0,0.0
114.39735499999999,-11359,11740,0,0,11.850000000000001,0.0,0.0
114.47789599999999,-11359,11740,0,0,11.850000000000001,0.0,0.0
114.557507,-11359,11740,0,0,11.850000000000001,0.0,0.0
114.632021,-11359,11740,0,0,11.850000000000001,0.0,0.0
114.708167,-11359,11740,0,0,11.850000000000001,0.0,0.0
114.780928,-11359,11740,0,0,11.850000000000001,0.0,0.0
114.862087,-11359,11740,0,0,11.850000000000001,0.0,0.0
114.937491,-11359,11740,0,0,11.850000000000001,0.0,0.0
115.01906,-11359,11740,0,0,11.850000000000001,0.0,0.0
115.092918,-11359,11740,0,0,11.850000000000001,0.0,0.0
115.16710099999999,-11359,11740,0,0,11.850000000000001,0.0,0.0
115.253328,-11359,11740,0,0,11.850000000000001,0.0,0.0
115.32806199999999,-11359,11740,0,0,11.850000000000001,0.0,0.0
115.40763199999999,-11359,11740,0,0,11.850000000000001,0.0,0.0
115.49221899999999,-11359,11740,0,0,11.850000000000001,0.0,0.0
115.574078,-11359,11740,0,0,11.850000000000001,0.0,0.0
115.65479299999998,-11359,11740,0,0,11.850000000000001,0.0,0.0
115.728553,-11359,11740,0,0,11.850000000000001,0.0,0.0
115.801765,-11359,11740,0,0,11.850000000000001,0.0,0.0
115.880988,-11359,11740,0,0,11.850000000000001,0.0,0.0
115.960193,-11359,11740,0,0,11.850000000000001,0.0,0.0
116.040487,-11359,11740,0,0,11.850000000000001,0.0,0.0
116.120398,-11359,11740,0,0,11.850000000000001,0.0,0.0
116.197718,-11359,11740,0,0,11.850000000000001,0.0,0.0
116.28002599999999,-11359,11740,0,0,11.600000000000001,0.0,0.0
116.36043799999999,-11359,11740,0,0,11.600000000000001,0.0,0.0
116.445854,-11359,11740,0,0,11.75,0.0,0.0
116.529121,-11359,11740,0,0,11.75,0.0,0.0
116.616385,-11357,11739,2,-1,9.8,0.0,0.0
116.730598,-11361,11741,-7,5,9.8,0.0,0.0
116.83092599999999,-11369,11748,-8,1,11.850000000000001,0.0,0.0
116.921601,-11356,11738,13,-10,11.850000000000001,0.0,0.0
117.013094,-11368,11743,-13,5,11.850000000000001,0.0,0.0
117.100079,-11361,11738,7,-4,11.7,0.0,0.0
117.17689999999999,-11358,11738,5,-2,11.7,0.0,0.0
117.26555499999999,-11365,11743,-7,5,11.850000000000001,0.0,0.0
117.345663,-11363,11742,1,0,11.850000000000001,0.0,0.0
117.437579,-11362,11742,1,0,10.350000000000001,0.0,0.0
117.53108099999999,-11358,11738,4,-4,10.350000000000001,0.0,0.0
117.622815,-11359,11738,-1,0,10.8,0.0,0.0
117.712426,-11363,11740,-4,2,11.75,0.0,0.0
117.81388399999999,-11369,11745,-6,5,11.75,0.0,0.0
117.89599899999999,-11363,11740,6,-5,11.75,0.0,0.0
117.988219,-11357,11738,7,-2,11.75,0.0,0.0
118.078792,-11362,11738,-5,0,11.5,0.0,0.0
118.157264,-11370,11746,-11,8,11.5,0.0,0.0
118.247301,-11364,11741,5,-4,11.65,0.0,0.0
118.335855,-11362,11739,2,-2,11.65,0.0,0.0
118.4294,-11366,11744,-5,6,11.9,0.0,0.0
118.525897,-11356,11738,10,-6,11.850000000000001,0.0,0.0
118.61563799999999,-11368,11743,-12,5,11.850000000000001,0.0,0.0
118.707882,-11366,11742,0,0,10.350000000000001,0.0,0.0
118.798627,-11360,11738,6,-4,10.350000000000001,0.0,0.0
118.895506,-11362,11740,-2,2,10.350000000000001,0.0,0.0
118.999035,-11362,11739,0,-1,10.5,0.0,0.0
119.09644999999999,-11363,11740,-1,1,10.5,0.0,0.0
119.17964500000001,-11362,11739,1,-1,10.350000000000001,0.0,0.0
119.275443,-11362,11739,0,0,10.350000000000001,0.0,0.0
119.37177799999999,-11360,11738,2,-1,11.350000000000001,0.0,0.0
119.464203,-11364,11739,-4,1,11.350000000000001,0.0,0.0
119.55670500000001,-11371,11745,-7,6,11.75,0.0,0.0
119.655243,-11363,11739,8,-6,11.75,0.0,0.0
119.752669,-11360,11738,4,-1,11.75,0.0,0.0
119.838286,-11362,11739,-2,1,11.75,0.0,0.0
119.932301,-11362,11739,0,0,11.75,0.0,0.0
120.011807,-11363,11740,-1,1,11.8,0.0,0.0
120.094143,-11364,11740,-1,1,11.8,0.0,0.0
120.173436,-11363,11739,1,-1,11.8,0.0,0.0
120.25922,-11362,11739,1,0,11.8,0.0,0.0
120.34658499999999,-11363,11739,-1,0,11.8,0.0,0.0
120.427343,-11363,11739,0,0,11.8,0.0,0.0
120.504023,-11363,11739,0,0,11.850000000000001,0.0,0.0
120.588277,-11363,11739,0,0,11.850000000000001,0.0,0.0
120.678073,-11363,11739,0,0,11.850000000000001,0.0,0.0
120.759849,-11363,11739,0,0,11.850000000000001,0.0,0.0
120.843338,-11363,11739,0,0,11.850000000000001,0.0,0.0
120.9305,-11363,11739,0,0,10.850000000000001,0.0,0.0
121.020015,-11363,11739,0,0,10.850000000000001,0.0,0.0
121.104013,-11363,11739,0,0,11.75,0.0,0.0
121.191627,-11363,11739,0,0,11.75,0.0,0.0
121.27172099999999,-11363,11739,0,0,11.8,0.0,0.0
121.351407,-11363,11739,0,0,11.8,0.0,0.0
121.435895,-11363,11739,0,0,11.850000000000001,0.0,0.0
121.510858,-11363,11739,0,0,11.850000000000001,0.0,0.0
121.57930400000001,-11363,11739,0,0,11.850000000000001,0.0,0.0
121.66198299999999,-11363,11739,0,0,11.850000000000001,0.0,0.0
121.758352,-11363,11739,0,0,11.7,0.0,0.0
121.842781,-11363,11739,0,0,11.7,0.0,0.0
121.928814,-11363,11739,0,0,11.8,0.0,0.0
122.01487999999999,-11363,11739,0,0,11.8,0.0,0.0
122.103422,-11363,11739,0,0,11.2,0.0,0.0
122.17847099999999,-11363,11739,0,0,11.2,0.0,0.0
122.260356,-11363,11739,0,0,11.8,0.0,0.0
122.333647,-11363,11739,0,0,11.8,0.0,0.0
122.432603,-11363,11739,0,0,11.600000000000001,0.0,0.0
122.51492,-11363,11739,0,0,11.0,0.0,0.0
122.60273699999999,-11363,11739,0,0,11.0,0.0,0.0
122.695636,-11363,11739,0,0,11.8,0.0,0.0
122.77941899999999,-11363,11739,0,0,11.8,0.0,0.0
122.86048,-11363,11739,0,0,11.8,0.0,0.0
122.93937,-11363,11739,0,0,11.8,0.0,0.0
123.027489,-11363,11739,0,0,11.8,0.0,0.0
123.105035,-11363,11739,0,0,11.8,0.0,0.0
123.17533099999999,-11363,11739,0,0,11.850000000000001,0.0,0.0
123.254235,-11363,11739,0,0,11.850000000000001,0.0,0.0
123.334238,-11363,11739,0,0,11.850000000000001,0.0,0.0
123.411172,-11363,11739,0,0,11.850000000000001,0.0,0.0
123.48750100000001,-11363,11739,0,0,11.850000000000001,0.0,0.0
123.57267399999999,-11363,11739,0,0,11.850000000000001,0.0,0.0
123.64761299999999,-11363,11739,0,0,11.850000000000001,0.0,0.0
123.729885,-11363,11739,0,0,11.850000000000001,0.0,0.0
123.816741,-11363,11739,0,0,11.850000000000001,0.0,0.0
123.89664,-11363,11739,0,0,11.850000000000001,0.0,0.0
123.98004699999998,-11363,11739,0,0,11.850000000000001,0.0,0.0
124.063468,-11363,11739,0,0,11.850000000000001,0.0,0.0
124.140401,-11363,11739,0,0,11.850000000000001,0.0,0.0
124.219912,-11363,11739,0,0,11.850000000000001,0.0,0.0
124.296741,-11363,11739,0,0,11.850000000000001,0.0,0.0
124.376515,-11363,11739,0,0,11.850000000000001,0.0,0.0
124.450358,-11363,11739,0,0,11.850000000000001,0.0,0.0
124.526856,-11363,11739,0,0,11.850000000000001,0.0,0.0
124.61377,-11331,11770,32,31,9.8,0.45454545454545453,0.5298142717497556
124.70128,-11246,11814,85,52,9.8,0.17497556207233628,0.43010752688172044
124.79123200000001,-11171,11834,97,20,11.600000000000001,-0.11534701857282502,0.0635386119257087
124.865867,-11139,11830,47,-4,11.600000000000001,-0.187683284457478,-0.1378299120234604
124.950423,-11063,11760,78,-103,7.0,-1.0,0.9638318670576735
125.04686899999999,-10952,11646,111,-114,7.0,0.0,0.0
125.140099,-10902,11590,50,-56,11.7,0.0,0.0
125.23358999999999,-10863,11539,52,-51,11.7,0.20527859237536658,-0.14467253176930597
125.306084,-10867,11495,5,-51,11.3,-0.41055718475073316,-0.5298142717497556
125.40366499999999,-10953,11470,-86,-34,9.55,-0.46920821114369504,-0.5298142717497556
125.50057699999999,-11027,11430,-74,-40,9.55,0.0,0.0
125.58567500000001,-11055,11425,-38,-13,11.7,0.0,0.0
125.679517,-11065,11431,-10,6,11.7,0.0,0.0
